"","Tournament","Player","Position","Field","Fpts","Date","Url","top_count","top_mean","Fpts_std"
"108","Arnold Palmer","Matt Every","G","0.28%",22.5,"2021-03-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-04/sport/golf/slate/6040ccd2ef53fb60a6a6f57b/contest/6040ccd486799860b05e8db3",25,78.28,-55.78
"109","Arnold Palmer","Hudson Swafford","G","0.27%",24,"2021-03-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-04/sport/golf/slate/6040ccd2ef53fb60a6a6f57b/contest/6040ccd486799860b05e8db3",25,78.28,-54.28
"110","Arnold Palmer","Tyler Duncan","G","0.27%",52.5,"2021-03-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-04/sport/golf/slate/6040ccd2ef53fb60a6a6f57b/contest/6040ccd486799860b05e8db3",25,78.28,-25.78
"111","Arnold Palmer","Jazz Janewattananond","G","0.26%",68,"2021-03-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-04/sport/golf/slate/6040ccd2ef53fb60a6a6f57b/contest/6040ccd486799860b05e8db3",25,78.28,-10.28
"112","Arnold Palmer","Brandt Snedeker","G","0.25%",52,"2021-03-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-04/sport/golf/slate/6040ccd2ef53fb60a6a6f57b/contest/6040ccd486799860b05e8db3",25,78.28,-26.28
"113","Arnold Palmer","Jason Dufner","G","0.23%",56,"2021-03-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-04/sport/golf/slate/6040ccd2ef53fb60a6a6f57b/contest/6040ccd486799860b05e8db3",25,78.28,-22.28
"114","Arnold Palmer","Brian Gay","G","0.21%",18.5,"2021-03-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-04/sport/golf/slate/6040ccd2ef53fb60a6a6f57b/contest/6040ccd486799860b05e8db3",25,78.28,-59.78
"115","Arnold Palmer","Robby Shelton","G","0.16%",21.5,"2021-03-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-04/sport/golf/slate/6040ccd2ef53fb60a6a6f57b/contest/6040ccd486799860b05e8db3",25,78.28,-56.78
"116","Arnold Palmer","Graeme McDowell","G","0.14%",21.5,"2021-03-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-04/sport/golf/slate/6040ccd2ef53fb60a6a6f57b/contest/6040ccd486799860b05e8db3",25,78.28,-56.78
"117","Arnold Palmer","Kramer Hickok","G","0.13%",22,"2021-03-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-04/sport/golf/slate/6040ccd2ef53fb60a6a6f57b/contest/6040ccd486799860b05e8db3",25,78.28,-56.28
"118","Arnold Palmer","Matthias Schmid","G","0.10%",28.5,"2021-03-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-04/sport/golf/slate/6040ccd2ef53fb60a6a6f57b/contest/6040ccd486799860b05e8db3",25,78.28,-49.78
"119","Arnold Palmer","Jim Herman","G","0.08%",22.5,"2021-03-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-04/sport/golf/slate/6040ccd2ef53fb60a6a6f57b/contest/6040ccd486799860b05e8db3",25,78.28,-55.78
"120","Arnold Palmer","Rod Perry","G","0.02%",8.5,"2021-03-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-04/sport/golf/slate/6040ccd2ef53fb60a6a6f57b/contest/6040ccd486799860b05e8db3",25,78.28,-69.78
"121","Arnold Palmer","Robert Gamez","G","0.02%",-1.5,"2021-03-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-04/sport/golf/slate/6040ccd2ef53fb60a6a6f57b/contest/6040ccd486799860b05e8db3",25,78.28,-79.78
"122","Arnold Palmer","John Augenstein","G","0.01%",22,"2021-03-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-04/sport/golf/slate/6040ccd2ef53fb60a6a6f57b/contest/6040ccd486799860b05e8db3",25,78.28,-56.28
"123","Arnold Palmer","Kamaiu Johnson","G","0.01%",1,"2021-03-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-04/sport/golf/slate/6040ccd2ef53fb60a6a6f57b/contest/6040ccd486799860b05e8db3",25,78.28,-77.28
"124","Byron Nelson","Scottie Scheffler","G","29.66%",86.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-18.7258064516129
"125","Byron Nelson","Will Zalatoris","G","23.95%",98,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-7.2258064516129
"126","Byron Nelson","Bryson DeChambeau","G","23.50%",77,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-28.2258064516129
"127","Byron Nelson","Jordan Spieth","G","19.30%",107.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,2.2741935483871
"128","Byron Nelson","Jon Rahm","G","18.12%",82.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-22.7258064516129
"129","Byron Nelson","Matt Fitzpatrick","G","17.95%",29,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-76.2258064516129
"130","Byron Nelson","Doug Ghim","G","16.96%",29,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-76.2258064516129
"131","Byron Nelson","Ryan Palmer","G","15.89%",85.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-19.7258064516129
"132","Byron Nelson","Patton Kizzire","G","14.97%",126.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,21.2741935483871
"133","Byron Nelson","Talor Gooch","G","14.40%",81,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-24.2258064516129
"134","Byron Nelson","Daniel Berger","G","14.00%",127.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,22.2741935483871
"135","Byron Nelson","Wyndham Clark","G","13.54%",92,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-13.2258064516129
"136","Byron Nelson","Thomas Pieters","G","13.45%",35,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-70.2258064516129
"137","Byron Nelson","Brandt Snedeker","G","12.01%",98.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-6.7258064516129
"138","Byron Nelson","Carlos Ortiz","G","11.72%",96,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-9.2258064516129
"139","Byron Nelson","Jhonattan Vegas","G","11.14%",104.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-0.725806451612897
"140","Byron Nelson","Keith Mitchell","G","10.96%",92,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-13.2258064516129
"141","Byron Nelson","Peter Uihlein","G","10.38%",34.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-70.7258064516129
"142","Byron Nelson","Si Woo Kim","G","9.85%",77.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-27.7258064516129
"143","Byron Nelson","Cameron Champ","G","9.85%",83.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-21.7258064516129
"144","Byron Nelson","Aaron Wise","G","9.49%",79,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-26.2258064516129
"145","Byron Nelson","Tom Hoge","G","9.45%",29.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-75.7258064516129
"146","Byron Nelson","Sebastian Munoz","G","9.41%",81.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-23.7258064516129
"147","Byron Nelson","Sepp Straka","G","9.26%",84.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-20.7258064516129
"148","Byron Nelson","Luke List","G","9.20%",79,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-26.2258064516129
"149","Byron Nelson","Vincent Whaley","G","8.43%",87.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-17.7258064516129
"150","Byron Nelson","Sam Burns","G","8.33%",131.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,26.2741935483871
"151","Byron Nelson","Charl Schwartzel","G","8.12%",124,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,18.7741935483871
"152","Byron Nelson","Brooks Koepka","G","8.01%",31.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-73.7258064516129
"153","Byron Nelson","Marc Leishman","G","7.84%",96.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-8.7258064516129
"154","Byron Nelson","Rickie Fowler","G","7.71%",38,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-67.2258064516129
"155","Byron Nelson","Harris English","G","7.33%",96.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-8.7258064516129
"156","Byron Nelson","Sergio Garcia","G","6.71%",42.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-62.7258064516129
"157","Byron Nelson","James Hahn","G","6.63%",36.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-68.7258064516129
"158","Byron Nelson","Charles Howell III","G","6.55%",74.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-30.7258064516129
"159","Byron Nelson","Kyoung-Hoon Lee","G","6.47%",147,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,41.7741935483871
"160","Byron Nelson","Scott Piercy","G","6.04%",34.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-70.7258064516129
"161","Byron Nelson","Antoine Rozner","G","6.02%",36.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-68.7258064516129
"162","Byron Nelson","Hideki Matsuyama","G","5.96%",83,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-22.2258064516129
"163","Byron Nelson","Ben Martin","G","5.94%",95,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-10.2258064516129
"164","Byron Nelson","Matt Kuchar","G","5.91%",93,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-12.2258064516129
"165","Byron Nelson","John Catlin","G","5.54%",45,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-60.2258064516129
"166","Byron Nelson","Alex Noren","G","5.45%",98.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-6.7258064516129
"167","Byron Nelson","Sung Kang","G","4.95%",81,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-24.2258064516129
"168","Byron Nelson","Erik Van Rooyen","G","4.81%",34,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-71.2258064516129
"169","Byron Nelson","Jason Day","G","4.73%",36.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-68.7258064516129
"170","Byron Nelson","Patrick Rodgers","G","4.57%",90.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-14.7258064516129
"171","Byron Nelson","Russell Knox","G","4.28%",81.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-23.7258064516129
"172","Byron Nelson","Pat Perez","G","3.94%",83.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-21.7258064516129
"173","Byron Nelson","Nate Lashley","G","3.74%",26,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-79.2258064516129
"174","Byron Nelson","Tom Lewis","G","3.31%",35,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-70.2258064516129
"175","Byron Nelson","Josh Teater","G","3.28%",28,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-77.2258064516129
"176","Byron Nelson","Will Gordon","G","3.12%",36.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-68.7258064516129
"177","Byron Nelson","Kris Ventura","G","3.09%",45.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-59.7258064516129
"178","Byron Nelson","Lee Westwood","G","3.08%",95.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-9.7258064516129
"179","Byron Nelson","Andrew Putnam","G","3.05%",38,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-67.2258064516129
"180","Byron Nelson","Ryan Moore","G","2.91%",33.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-71.7258064516129
"181","Byron Nelson","Scott Stallings","G","2.83%",130,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,24.7741935483871
"182","Byron Nelson","Bo Hoag","G","2.60%",64.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-40.7258064516129
"183","Byron Nelson","Harry Higgs","G","2.59%",42,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-63.2258064516129
"184","Byron Nelson","John Huh","G","2.47%",36.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-68.7258064516129
"185","Byron Nelson","Anirban Lahiri","G","2.46%",35.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-69.7258064516129
"186","Byron Nelson","Brice Garnett","G","2.13%",79,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-26.2258064516129
"187","Byron Nelson","Rory Sabbatini","G","2.13%",91.5,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-13.7258064516129
"188","Byron Nelson","Joseph Bramlett","G","1.99%",112,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,6.7741935483871
"189","Byron Nelson","Wes Roach","G","1.94%",78,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-27.2258064516129
"190","Byron Nelson","Roger Sloan","G","1.91%",86,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-19.2258064516129
"191","Byron Nelson","Troy Merritt","G","1.73%",107,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,1.7741935483871
"192","Byron Nelson","Doc Redman","G","1.67%",104,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-1.2258064516129
"193","Byron Nelson","Camilo Villegas","G","1.65%",0,"2021-05-13","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-05-13/sport/golf/slate/609d1bd6f576c50cb5994671/contest/609d1bde42e1de0fd1d8e1d2",31,105.225806451613,-105.225806451613
